#datetime;water_level_input
20190729T002109;2.26
20190729T002110;2.26
20190729T002111;2.26
20190729T002112;2.26
20190729T002113;2.26
20190729T002114;2.26
20190729T002115;2.26
20190729T002116;2.26
20190729T002117;2.26
20190729T002118;2.26
20190729T002119;2.26
20190729T002120;2.26
20190729T002121;2.26
20190729T002122;2.26
20190729T002123;2.26
20190729T002124;2.26
20190729T002125;2.26
20190729T002126;2.26
20190729T002127;2.26
20190729T002128;2.26
20190729T002129;2.26
20190729T002130;2.26
20190729T002131;2.26
20190729T002132;2.26
20190729T002133;2.26
20190729T002134;2.26
20190729T002135;2.26
20190729T002136;2.26
20190729T002137;2.26
20190729T002138;2.26
20190729T002139;2.26
20190729T002140;2.26
20190729T002141;2.26
20190729T002142;2.26
20190729T002143;2.26
20190729T002144;2.26
20190729T002145;2.26
20190729T002146;2.26
20190729T002147;2.26
20190729T002148;2.26
20190729T002149;2.26
20190729T002150;2.26
20190729T002151;2.26
20190729T002152;2.26
20190729T002153;2.26
20190729T002154;2.26
20190729T002155;2.26
20190729T002156;2.26
20190729T002157;2.26
20190729T002158;2.26
20190729T002159;2.26
20190729T002200;2.26
20190729T002201;2.26
20190729T002202;2.26
20190729T002203;2.26
20190729T002204;2.26
20190729T002205;2.26
20190729T002206;2.26
20190729T002207;2.26
20190729T002208;2.26
20190729T002209;2.26
20190729T002210;2.26
20190729T002211;2.26
20190729T002212;2.26
20190729T002213;2.26
20190729T002214;2.26
20190729T002215;2.26
20190729T002216;2.26
20190729T002217;2.26
20190729T002218;2.26
20190729T002219;2.26
20190729T002220;2.26
20190729T002221;2.26
20190729T002222;2.26
20190729T002223;2.26
20190729T002224;2.26
20190729T002225;2.26
20190729T002226;2.26
20190729T002227;2.26
20190729T002228;2.26
20190729T002229;2.26
20190729T002230;2.26
20190729T002231;2.26
20190729T002232;2.26
20190729T002233;2.26
20190729T002234;2.26
20190729T002235;2.26
20190729T002236;2.26
20190729T002237;2.26
20190729T002238;2.26
20190729T002239;2.26
20190729T002240;2.26
20190729T002241;2.26
20190729T002242;2.26
20190729T002243;2.26
20190729T002244;2.26
20190729T002245;2.26
20190729T002246;2.26
20190729T002247;2.26
20190729T002248;2.26
20190729T002249;2.26
20190729T002250;2.26
20190729T002251;2.26
20190729T002252;2.26
20190729T002253;2.26
20190729T002254;2.26
20190729T002255;2.26
20190729T002256;2.26
20190729T002257;2.26
20190729T002258;2.26
20190729T002259;2.26
20190729T002300;2.26
20190729T002301;2.26
20190729T002302;2.26
20190729T002303;2.26
20190729T002304;2.26
20190729T002305;2.26
20190729T002306;2.26
20190729T002307;2.26
20190729T002308;2.26
20190729T002309;2.26
20190729T002310;2.26
20190729T002311;2.26
20190729T002312;2.26
20190729T002313;2.26
20190729T002314;2.26
20190729T002315;2.26
20190729T002316;2.26
20190729T002317;2.26
20190729T002318;2.26
20190729T002319;2.26
20190729T002320;2.26
20190729T002321;2.26
20190729T002322;2.26
20190729T002323;2.26
20190729T002324;2.26
20190729T002325;2.26
20190729T002326;2.26
20190729T002327;2.26
20190729T002328;2.26
20190729T002329;2.26
20190729T002330;2.26
20190729T002331;2.26
20190729T002332;2.26
20190729T002333;2.26
20190729T002334;2.26
20190729T002335;2.26
20190729T002336;2.26
20190729T002337;2.26
20190729T002338;2.26
20190729T002339;2.26
20190729T002340;2.26
20190729T002341;2.26
20190729T002342;2.26
20190729T002343;2.26
20190729T002344;2.26
20190729T002345;2.26
20190729T002346;2.26
20190729T002347;2.26
20190729T002348;2.26
20190729T002349;2.26
20190729T002350;2.26
20190729T002351;2.26
20190729T002352;2.26
20190729T002353;2.26
20190729T002354;2.26
20190729T002355;2.26
20190729T002356;2.26
20190729T002357;2.26
20190729T002358;2.26
20190729T002359;2.26
20190729T002400;2.26
20190729T002401;2.26
20190729T002402;2.26
20190729T002403;2.26
20190729T002404;2.26
20190729T002405;2.26
20190729T002406;2.26
20190729T002407;2.26
20190729T002408;2.26
20190729T002409;2.26
20190729T002410;2.26
20190729T002411;2.26
20190729T002412;2.26
20190729T002413;2.26
20190729T002414;2.26
20190729T002415;2.26
20190729T002416;2.26
20190729T002417;2.26
20190729T002418;2.26
20190729T002419;2.26
20190729T002420;2.26
20190729T002421;2.26
20190729T002422;2.26
20190729T002423;2.26
20190729T002424;2.26
20190729T002425;2.26
20190729T002426;2.26
20190729T002427;2.26
20190729T002428;2.26
20190729T002429;2.26
20190729T002430;2.26
20190729T002431;2.26
20190729T002432;2.26
20190729T002433;2.26
20190729T002434;2.26
20190729T002435;2.26
20190729T002436;2.26
20190729T002437;2.26
20190729T002438;2.26
20190729T002439;2.26
20190729T002440;2.26
20190729T002441;2.26
20190729T002442;2.26
20190729T002443;2.26
20190729T002444;2.26
20190729T002445;2.26
20190729T002446;2.26
20190729T002447;2.26
20190729T002448;2.26
20190729T002449;2.26
20190729T002450;2.26
20190729T002451;2.26
20190729T002452;2.26
20190729T002453;2.26
20190729T002454;2.26
20190729T002455;2.26
20190729T002456;2.26
20190729T002457;2.26
20190729T002458;2.26
20190729T002459;2.26
20190729T002500;2.26
20190729T002501;2.26
20190729T002502;2.26
20190729T002503;2.26
20190729T002504;2.26
20190729T002505;2.26
20190729T002506;2.26
20190729T002507;2.26
20190729T002508;2.26
20190729T002509;2.26
20190729T002510;2.26
20190729T002511;2.26
20190729T002512;2.26
20190729T002513;2.26
20190729T002514;2.26
20190729T002515;2.26
20190729T002516;2.26
20190729T002517;2.26
20190729T002518;2.26
20190729T002519;2.26
20190729T002520;2.26
20190729T002521;2.26
20190729T002522;2.26
20190729T002523;2.26
20190729T002524;2.26
20190729T002525;2.26
20190729T002526;2.26
20190729T002527;2.26
20190729T002528;2.26
20190729T002529;2.26
20190729T002530;2.26
20190729T002531;2.26
20190729T002532;2.26
20190729T002533;2.26
20190729T002534;2.26
20190729T002535;2.26
20190729T002536;2.26
20190729T002537;2.26
20190729T002538;2.26
20190729T002539;2.26
20190729T002540;2.26
20190729T002541;2.26
20190729T002542;2.26
20190729T002543;2.26
20190729T002544;2.26
20190729T002545;2.26
20190729T002546;2.26
20190729T002547;2.26
20190729T002548;2.26
20190729T002549;2.27
20190729T002550;2.27
20190729T002551;2.27
20190729T002552;2.27
20190729T002553;2.27
20190729T002554;2.27
20190729T002555;2.27
20190729T002556;2.27
20190729T002557;2.27
20190729T002558;2.27
20190729T002559;2.27
20190729T002600;2.27
20190729T002601;2.27
20190729T002602;2.27
20190729T002603;2.27
20190729T002604;2.27
20190729T002605;2.27
20190729T002606;2.27
20190729T002607;2.27
20190729T002608;2.27
20190729T002609;2.27
20190729T002610;2.27
20190729T002611;2.27
20190729T002612;2.27
20190729T002613;2.27
20190729T002614;2.27
20190729T002615;2.27
20190729T002616;2.27
20190729T002617;2.27
20190729T002618;2.27
20190729T002619;2.27
20190729T002620;2.27
20190729T002621;2.27
20190729T002622;2.27
20190729T002623;2.27
20190729T002624;2.27
20190729T002625;2.27
20190729T002626;2.27
20190729T002627;2.27
20190729T002628;2.27
20190729T002629;2.27
20190729T002630;2.27
20190729T002631;2.27
20190729T002632;2.27
20190729T002633;2.27
20190729T002634;2.27
20190729T002635;2.27
20190729T002636;2.27
20190729T002637;2.27
20190729T002638;2.27
20190729T002639;2.27
20190729T002640;2.27
20190729T002641;2.27
20190729T002642;2.27
20190729T002643;2.27
20190729T002644;2.27
20190729T002645;2.27
20190729T002646;2.27
20190729T002647;2.27
20190729T002648;2.27
20190729T002649;2.27
20190729T002650;2.27
20190729T002651;2.27
20190729T002652;2.27
20190729T002653;2.27
20190729T002654;2.27
20190729T002655;2.27
20190729T002656;2.27
20190729T002657;2.27
20190729T002658;2.27
20190729T002659;2.27
20190729T002700;2.27
20190729T002701;2.27
20190729T002702;2.27
20190729T002703;2.27
20190729T002704;2.27
20190729T002705;2.27
20190729T002706;2.27
20190729T002707;2.27
20190729T002708;2.27
20190729T002709;2.27
20190729T002710;2.27
20190729T002711;2.27
20190729T002712;2.27
20190729T002713;2.27
20190729T002714;2.27
20190729T002715;2.27
20190729T002716;2.27
20190729T002717;2.27
20190729T002718;2.27
20190729T002719;2.27
20190729T002720;2.27
20190729T002721;2.27
20190729T002722;2.27
20190729T002723;2.27
20190729T002724;2.27
20190729T002725;2.27
20190729T002726;2.27
20190729T002727;2.27
20190729T002728;2.27
20190729T002729;2.27
20190729T002730;2.27
20190729T002731;2.27
20190729T002732;2.27
20190729T002733;2.27
20190729T002734;2.27
20190729T002735;2.27
20190729T002736;2.27
20190729T002737;2.27
20190729T002738;2.27
20190729T002739;2.27
20190729T002740;2.27
20190729T002741;2.27
20190729T002742;2.27
20190729T002743;2.27
20190729T002744;2.27
20190729T002745;2.27
20190729T002746;2.27
20190729T002747;2.27
20190729T002748;2.27
20190729T002749;2.27
20190729T002750;2.27
20190729T002751;2.27
20190729T002752;2.27
20190729T002753;2.27
20190729T002754;2.27
20190729T002755;2.27
20190729T002756;2.27
20190729T002757;2.27
20190729T002758;2.27
20190729T002759;2.27
20190729T002800;2.27
20190729T002801;2.27
20190729T002802;2.27
20190729T002803;2.27
20190729T002804;2.27
20190729T002805;2.27
20190729T002806;2.27
20190729T002807;2.27
20190729T002808;2.27
20190729T002809;2.27
20190729T002810;2.27
20190729T002811;2.27
20190729T002812;2.27
20190729T002813;2.27
20190729T002814;2.27
20190729T002815;2.27
20190729T002816;2.27
20190729T002817;2.27
20190729T002818;2.27
20190729T002819;2.27
20190729T002820;2.27
20190729T002821;2.27
20190729T002822;2.27
20190729T002823;2.27
20190729T002824;2.27
20190729T002825;2.27
20190729T002826;2.27
20190729T002827;2.27
20190729T002828;2.27
20190729T002829;2.27
20190729T002830;2.27
20190729T002831;2.27
20190729T002832;2.27
20190729T002833;2.27
20190729T002834;2.27
20190729T002835;2.27
20190729T002836;2.27
20190729T002837;2.27
20190729T002838;2.27
20190729T002839;2.27
20190729T002840;2.27
20190729T002841;2.27
20190729T002842;2.27
20190729T002843;2.27
20190729T002844;2.27
20190729T002845;2.27
20190729T002846;2.27
20190729T002847;2.27
20190729T002848;2.27
20190729T002849;2.27
20190729T002850;2.27
20190729T002851;2.27
20190729T002852;2.27
20190729T002853;2.27
20190729T002854;2.27
20190729T002855;2.27
20190729T002856;2.27
20190729T002857;2.27
20190729T002858;2.27
20190729T002859;2.27
20190729T002900;2.27
20190729T002901;2.27
20190729T002902;2.27
20190729T002903;2.27
20190729T002904;2.27
20190729T002905;2.27
20190729T002906;2.27
20190729T002907;2.27
20190729T002908;2.27
20190729T002909;2.27
20190729T002910;2.27
20190729T002911;2.27
20190729T002912;2.27
20190729T002913;2.27
20190729T002914;2.27
20190729T002915;2.27
20190729T002916;2.27
20190729T002917;2.27
20190729T002918;2.27
20190729T002919;2.27
20190729T002920;2.27
20190729T002921;2.27
20190729T002922;2.27
20190729T002923;2.27
20190729T002924;2.27
20190729T002925;2.27
20190729T002926;2.27
20190729T002927;2.27
20190729T002928;2.27
20190729T002929;2.27
20190729T002930;2.27
20190729T002931;2.27
20190729T002932;2.27
20190729T002933;2.27
20190729T002934;2.27
20190729T002935;2.27
20190729T002936;2.27
20190729T002937;2.27
20190729T002938;2.27
20190729T002939;2.27
20190729T002940;2.27
20190729T002941;2.27
20190729T002942;2.27
20190729T002943;2.27
20190729T002944;2.27
20190729T002945;2.27
20190729T002946;2.27
20190729T002947;2.27
20190729T002948;2.27
20190729T002949;2.27
20190729T002950;2.27
20190729T002951;2.27
20190729T002952;2.27
20190729T002953;2.27
20190729T002954;2.27
20190729T002955;2.27
20190729T002956;2.27
20190729T002957;2.27
20190729T002958;2.27
20190729T002959;2.27
20190729T003000;2.27
20190729T003001;2.27
20190729T003002;2.27
20190729T003003;2.27
20190729T003004;2.27
20190729T003005;2.27
20190729T003006;2.27
20190729T003007;2.27
20190729T003008;2.27
20190729T003009;2.27
20190729T003010;2.27
20190729T003011;2.27
20190729T003012;2.27
20190729T003013;2.27
20190729T003014;2.27
20190729T003015;2.27
20190729T003016;2.27
20190729T003017;2.27
20190729T003018;2.27
20190729T003019;2.27
20190729T003020;2.27
20190729T003021;2.27
20190729T003022;2.27
20190729T003023;2.27
20190729T003024;2.27
20190729T003025;2.27
20190729T003026;2.27
20190729T003027;2.27
20190729T003028;2.27
20190729T003029;2.27
20190729T003030;2.27
20190729T003031;2.27
20190729T003032;2.27
20190729T003033;2.27
20190729T003034;2.27
20190729T003035;2.27
20190729T003036;2.27
20190729T003037;2.27
20190729T003038;2.27
20190729T003039;2.27
20190729T003040;2.27
20190729T003041;2.27
20190729T003042;2.27
20190729T003043;2.27
20190729T003044;2.27
20190729T003045;2.27
20190729T003046;2.27
20190729T003047;2.27
20190729T003048;2.27
20190729T003049;2.27
20190729T003050;2.27
20190729T003051;2.27
20190729T003052;2.27
20190729T003053;2.27
20190729T003054;2.27
20190729T003055;2.27
20190729T003056;2.27
20190729T003057;2.27
20190729T003058;2.27
20190729T003059;2.27
20190729T003100;2.27
20190729T003101;2.27
20190729T003102;2.27
20190729T003103;2.27
20190729T003104;2.27
20190729T003105;2.27
20190729T003106;2.27
20190729T003107;2.27
20190729T003108;2.27
20190729T003109;2.27
20190729T003110;2.27
20190729T003111;2.27
20190729T003112;2.27
20190729T003113;2.27
20190729T003114;2.27
20190729T003115;2.27
20190729T003116;2.27
20190729T003117;2.27
20190729T003118;2.27
20190729T003119;2.27
20190729T003120;2.27
20190729T003121;2.27
20190729T003122;2.27
20190729T003123;2.27
20190729T003124;2.27
20190729T003125;2.27
20190729T003126;2.27
20190729T003127;2.27
20190729T003128;2.27
20190729T003129;2.27
20190729T003130;2.27
20190729T003131;2.27
20190729T003132;2.27
20190729T003133;2.27
20190729T003134;2.27
20190729T003135;2.27
20190729T003136;2.27
20190729T003137;2.27
20190729T003138;2.27
20190729T003139;2.27
20190729T003140;2.27
20190729T003141;2.27
20190729T003142;2.27
20190729T003143;2.27
20190729T003144;2.27
20190729T003145;2.27
20190729T003146;2.27
20190729T003147;2.27
20190729T003148;2.27
20190729T003149;2.27
20190729T003150;2.27
20190729T003151;2.27
20190729T003152;2.27
20190729T003153;2.27
20190729T003154;2.27
20190729T003155;2.27
20190729T003156;2.27
20190729T003157;2.27
20190729T003158;2.27
20190729T003159;2.27
20190729T003200;2.27
20190729T003201;2.27
20190729T003202;2.27
20190729T003203;2.27
20190729T003204;2.27
20190729T003205;2.27
20190729T003206;2.27
20190729T003207;2.27
20190729T003208;2.27
20190729T003209;2.27
20190729T003210;2.27
20190729T003211;2.27
20190729T003212;2.27
20190729T003213;2.27
20190729T003214;2.27
20190729T003215;2.27
20190729T003216;2.27
20190729T003217;2.27
20190729T003218;2.27
20190729T003219;2.27
20190729T003220;2.27
20190729T003221;2.27
20190729T003222;2.27
20190729T003223;2.27
20190729T003224;2.27
20190729T003225;2.27
20190729T003226;2.27
20190729T003227;2.27
20190729T003228;2.27
20190729T003229;2.27
20190729T003230;2.27
20190729T003231;2.27
20190729T003232;2.27
20190729T003233;2.27
20190729T003234;2.27
20190729T003235;2.27
20190729T003236;2.27
20190729T003237;2.27
20190729T003238;2.27
20190729T003239;2.27
20190729T003240;2.27
20190729T003241;2.27
20190729T003242;2.27
20190729T003243;2.27
20190729T003244;2.27
20190729T003245;2.27
20190729T003246;2.27
20190729T003247;2.27
20190729T003248;2.27
20190729T003249;2.27
20190729T003250;2.27
20190729T003251;2.27
20190729T003252;2.27
20190729T003253;2.27
20190729T003254;2.27
20190729T003255;2.27
20190729T003256;2.27
20190729T003257;2.27
20190729T003258;2.27
20190729T003259;2.27
20190729T003300;2.27
20190729T003301;2.27
20190729T003302;2.27
20190729T003303;2.27
20190729T003304;2.27
20190729T003305;2.27
20190729T003306;2.27
20190729T003307;2.27
20190729T003308;2.27
20190729T003309;2.27
20190729T003310;2.27
20190729T003311;2.27
20190729T003312;2.27
20190729T003313;2.27
20190729T003314;2.27
20190729T003315;2.27
20190729T003316;2.27
20190729T003317;2.27
20190729T003318;2.27
20190729T003319;2.27
20190729T003320;2.27
20190729T003321;2.27
20190729T003322;2.27
20190729T003323;2.27
20190729T003324;2.27
20190729T003325;2.27
20190729T003326;2.27
20190729T003327;2.27
20190729T003328;2.27
20190729T003329;2.27
20190729T003330;2.27
20190729T003331;2.27
20190729T003332;2.27
20190729T003333;2.27
20190729T003334;2.27
20190729T003335;2.27
20190729T003336;2.27
20190729T003337;2.27
20190729T003338;2.27
20190729T003339;2.27
20190729T003340;2.27
20190729T003341;2.27
20190729T003342;2.27
20190729T003343;2.27
20190729T003344;2.27
20190729T003345;2.27
20190729T003346;2.27
20190729T003347;2.27
20190729T003348;2.27
20190729T003349;2.27
20190729T003350;2.27
20190729T003351;2.27
20190729T003352;2.27
20190729T003353;2.27
20190729T003354;2.27
20190729T003355;2.27
20190729T003356;2.27
20190729T003357;2.27
20190729T003358;2.27
20190729T003359;2.27
20190729T003400;2.27
20190729T003401;2.27
20190729T003402;2.27
20190729T003403;2.27
20190729T003404;2.27
20190729T003405;2.27
20190729T003406;2.27
20190729T003407;2.27
20190729T003408;2.27
20190729T003409;2.27
20190729T003410;2.27
20190729T003411;2.27
20190729T003412;2.27
20190729T003413;2.27
20190729T003414;2.27
20190729T003415;2.27
20190729T003416;2.27
20190729T003417;2.27
20190729T003418;2.27
20190729T003419;2.27
20190729T003420;2.27
20190729T003421;2.27
20190729T003422;2.27
20190729T003423;2.27
20190729T003424;2.27
20190729T003425;2.27
20190729T003426;2.27
20190729T003427;2.27
20190729T003428;2.27
20190729T003429;2.27
20190729T003430;2.27
20190729T003431;2.27
20190729T003432;2.27
20190729T003433;2.27
20190729T003434;2.27
20190729T003435;2.27
20190729T003436;2.27
20190729T003437;2.27
20190729T003438;2.27
20190729T003439;2.27
20190729T003440;2.27
20190729T003441;2.27
20190729T003442;2.27
20190729T003443;2.27
20190729T003444;2.27
20190729T003445;2.27
20190729T003446;2.27
20190729T003447;2.27
20190729T003448;2.27
20190729T003449;2.27
20190729T003450;2.27
20190729T003451;2.27
20190729T003452;2.27
20190729T003453;2.27
20190729T003454;2.27
20190729T003455;2.27
20190729T003456;2.27
20190729T003457;2.27
20190729T003458;2.27
20190729T003459;2.27
20190729T003500;2.27
20190729T003501;2.27
20190729T003502;2.27
20190729T003503;2.27
20190729T003504;2.27
20190729T003505;2.27
20190729T003506;2.27
20190729T003507;2.27
20190729T003508;2.27
20190729T003509;2.27
20190729T003510;2.27
20190729T003511;2.27
20190729T003512;2.27
20190729T003513;2.27
20190729T003514;2.27
20190729T003515;2.27
20190729T003516;2.27
20190729T003517;2.27
20190729T003518;2.27
20190729T003519;2.27
20190729T003520;2.27
20190729T003521;2.27
20190729T003522;2.27
20190729T003523;2.27
20190729T003524;2.27
20190729T003525;2.27
20190729T003526;2.27
20190729T003527;2.27
20190729T003528;2.27
20190729T003529;2.27
20190729T003530;2.27
20190729T003531;2.27
20190729T003532;2.27
20190729T003533;2.27
20190729T003534;2.27
20190729T003535;2.27
20190729T003536;2.27
20190729T003537;2.27
20190729T003538;2.27
20190729T003539;2.27
20190729T003540;2.27
20190729T003541;2.27
